sno,Airline,Source,Destination,Total_Stops,Price,Day,Month,Dep_hour,Dep_minute,Duration_hour,Duration_minute
4623,Jet Airways,Delhi,Cochin,2,9483,27,3,19,10,24,35
669,IndiGo,Mumbai,Hyderabad,0,4049,6,12,9,10,1,30
9844,Jet Airways,Delhi,Cochin,1,10262,24,6,16,0,20,35
2883,Jet Airways,Kolkata,Banglore,1,9663,5,6,14,5,14,35
7416,SpiceJet,Kolkata,Banglore,0,3873,4,3,9,0,2,25
6933,IndiGo,Kolkata,Banglore,0,4174,4,6,20,20,2,35
5280,Jet Airways,Delhi,Cochin,1,12373,5,9,19,15,17,20
3490,Vistara,Delhi,Cochin,0,6741,18,5,14,40,3,10
2837,Jet Airways,Delhi,Cochin,1,14714,6,6,16,0,27,0
9225,Air India,Delhi,Cochin,2,17266,3,3,20,0,23,15
6573,Multiple carriers,Delhi,Cochin,1,7670,18,5,10,20,10,40
7392,SpiceJet,Chennai,Kolkata,0,5418,24,3,17,45,2,20
3469,Air Asia,Delhi,Cochin,1,11410,6,6,16,45,14,25
8051,IndiGo,Kolkata,Banglore,0,4804,6,12,15,15,2,30
4536,Jet Airways,Delhi,Cochin,1,10262,6,6,14,0,5,0
537,SpiceJet,Chennai,Kolkata,0,7298,3,1,9,30,2,35
4481,Multiple carriers,Delhi,Cochin,1,8266,21,5,6,0,13,15
9191,Jet Airways,Banglore,Delhi,0,8016,15,6,17,45,3,0
6413,IndiGo,Delhi,Cochin,1,6628,27,6,9,15,16,15
3950,Multiple carriers,Delhi,Cochin,1,11264,27,5,7,30,11,30
984,Air India,Chennai,Kolkata,0,4667,21,6,11,40,2,15
5160,Multiple carriers,Delhi,Cochin,1,15058,21,5,8,0,11,15
7422,Multiple carriers,Delhi,Cochin,1,7354,6,12,11,25,7,50
5266,Air Asia,Kolkata,Banglore,1,6857,5,1,6,50,3,40
2646,IndiGo,Kolkata,Banglore,2,6103,21,5,6,35,5,35
2261,Jet Airways,Banglore,Delhi,0,4030,21,5,11,10,2,55
6606,SpiceJet,Kolkata,Banglore,0,3873,24,6,17,10,2,30
2856,Jet Airways,Kolkata,Banglore,1,8529,6,12,16,30,16,50
7987,Jet Airways,Delhi,Cochin,1,12898,21,5,15,0,13,25
126,Jet Airways,Kolkata,Banglore,1,13044,6,12,14,5,18,10
133,IndiGo,Kolkata,Banglore,0,4804,15,6,20,25,2,45
10329,Multiple carriers,Delhi,Cochin,1,6795,6,6,15,15,10,15
4741,IndiGo,Banglore,New Delhi,0,7648,3,9,8,30,3,0
10121,GoAir,Kolkata,Banglore,1,3673,6,9,6,40,7,55
5687,Jet Airways,Delhi,Cochin,1,14714,6,9,21,50,6,35
3293,Jet Airways,Kolkata,Banglore,1,10539,6,9,17,0,29,5
165,Jet Airways,Delhi,Cochin,1,12898,27,5,13,0,15,25
1724,Air India,Delhi,Cochin,1,5232,4,6,17,40,5,20
5452,Air India,Delhi,Cochin,1,6482,21,3,12,30,20,55
151,Jet Airways,Delhi,Cochin,2,9270,21,3,18,25,24,25
2084,SpiceJet,Chennai,Kolkata,0,3597,24,5,17,45,2,20
8336,IndiGo,Delhi,Cochin,1,7731,27,3,2,35,5,55
8985,Multiple carriers,Delhi,Cochin,1,12192,6,6,9,0,10,0
4695,Jet Airways,Delhi,Cochin,1,16289,3,9,16,0,12,25
10221,Jet Airways,Delhi,Cochin,1,12767,21,3,15,0,13,25
7251,Multiple carriers,Delhi,Cochin,1,12192,27,6,7,0,12,0
9117,SpiceJet,Banglore,Delhi,0,3573,18,6,5,55,2,40
10025,Air Asia,Banglore,Delhi,0,4483,18,4,23,55,2,50
7014,Air India,Kolkata,Banglore,1,7662,5,12,16,45,28,20
5074,Air India,Delhi,Cochin,1,9929,15,6,3,50,15,25
4345,Air India,Delhi,Cochin,1,6587,5,9,5,15,25,35
7612,Air Asia,Kolkata,Banglore,0,4409,18,5,22,50,2,30
6662,Vistara,Kolkata,Banglore,1,8662,5,6,17,0,17,45
8790,Jet Airways,Kolkata,Banglore,1,10844,6,6,8,25,12,20
4150,IndiGo,Kolkata,Banglore,0,6565,3,3,9,35,2,45
5527,Air India,Banglore,New Delhi,1,5932,15,3,11,50,21,5
5541,Jet Airways,Banglore,Delhi,0,6478,6,6,8,20,3,0
2495,GoAir,Banglore,Delhi,0,3419,4,6,20,55,2,45
6822,Vistara,Banglore,Delhi,0,5613,4,9,19,30,2,45
7683,Air India,Delhi,Cochin,1,6587,27,6,5,15,25,35
7634,Multiple carriers,Delhi,Cochin,1,7878,6,3,7,10,9,0
5897,Jet Airways,Kolkata,Banglore,1,9314,5,1,17,0,26,10
3325,Jet Airways,Banglore,Delhi,0,8016,6,9,15,15,2,55
3366,SpiceJet,Kolkata,Banglore,0,3841,27,6,17,10,2,30
6353,Jet Airways,Kolkata,Banglore,1,14571,6,6,20,0,13,20
514,Air India,Delhi,Cochin,2,8839,27,6,13,15,20,10
5563,IndiGo,Delhi,Cochin,1,5298,4,6,6,50,5,20
1764,Jet Airways,Delhi,Cochin,2,15544,21,5,5,30,7,5
9127,Jet Airways,Kolkata,Banglore,1,11467,5,1,20,25,27,10
5909,IndiGo,Delhi,Cochin,0,4729,27,3,14,30,3,5
8609,IndiGo,Delhi,Cochin,1,6171,24,4,5,5,7,5
1045,Vistara,Kolkata,Banglore,1,9555,24,5,7,10,11,40
6396,SpiceJet,Banglore,Delhi,0,3625,18,6,5,55,2,40
9507,Air India,Delhi,Cochin,1,7532,21,3,6,5,27,20
6058,Jet Airways,Kolkata,Banglore,1,12121,5,6,17,0,6,35
4355,Jet Airways,Banglore,New Delhi,1,12284,18,3,7,0,5,25
7817,Jet Airways,Delhi,Cochin,1,10262,24,6,18,15,18,20
2452,Jet Airways,Kolkata,Banglore,1,12384,21,5,9,35,9,35
8552,Multiple carriers,Delhi,Cochin,1,17267,3,6,8,0,7,30
1964,Jet Airways,Kolkata,Banglore,1,14151,24,5,9,35,14,0
6649,Air India,Kolkata,Banglore,2,13437,5,12,16,45,16,10
1767,Air Asia,Banglore,New Delhi,0,4284,18,3,5,50,2,50
6607,Jet Airways,Delhi,Cochin,1,17024,3,6,11,30,7,20
4050,Vistara,Kolkata,Banglore,1,8610,6,9,20,20,22,30
971,Vistara,Chennai,Kolkata,0,6627,3,9,7,5,2,15
1340,Air India,Delhi,Cochin,1,8361,18,5,17,40,14,35
3187,Multiple carriers,Delhi,Cochin,1,11200,6,1,10,35,8,25
3162,Jet Airways,Delhi,Cochin,1,14924,6,9,20,55,22,5
389,Jet Airways,Delhi,Cochin,1,16079,27,5,18,15,24,45
8600,Jet Airways,Banglore,Delhi,0,7229,15,5,8,20,3,0
7660,Air India,Delhi,Cochin,2,12257,21,5,18,45,24,30
3174,Air India,Banglore,New Delhi,2,7664,21,3,5,50,10,30
9599,Jet Airways,Kolkata,Banglore,1,14781,21,5,16,30,6,5
5518,IndiGo,Kolkata,Banglore,1,6284,4,1,18,5,5,25
1230,SpiceJet,Chennai,Kolkata,0,3543,18,5,9,45,2,15
7431,Multiple carriers,Delhi,Cochin,1,15136,3,6,16,0,9,35
2426,Air India,Delhi,Cochin,1,8669,24,6,3,50,15,25
5736,Jet Airways,Banglore,New Delhi,1,12284,18,3,7,0,8,15
9226,Air India,Kolkata,Banglore,1,7893,4,1,20,30,12,25
10055,Air Asia,Kolkata,Banglore,1,11323,6,9,22,40,12,0
1315,IndiGo,Kolkata,Banglore,1,4775,5,6,15,15,4,50
2243,Jet Airways,Kolkata,Banglore,1,7064,4,1,16,30,23,50
7692,Air India,Banglore,New Delhi,0,4441,24,3,21,10,2,45
3541,IndiGo,Banglore,Delhi,0,3943,6,3,4,0,2,50
6502,Jet Airways,Banglore,New Delhi,1,27992,3,1,7,0,14,20
10234,Vistara,Banglore,Delhi,0,5088,6,6,19,30,2,45
9671,Air India,Delhi,Cochin,2,10231,6,3,22,0,21,15
4838,Jet Airways,Banglore,New Delhi,1,9134,15,3,8,0,8,10
1516,Jet Airways,Delhi,Cochin,1,5963,27,3,19,15,24,30
878,Jet Airways,Kolkata,Banglore,1,12692,6,6,9,35,24,10
4851,Jet Airways,Banglore,Delhi,0,7229,5,6,6,0,2,45
10124,Vistara,Banglore,Delhi,0,5613,4,6,9,45,2,50
1020,IndiGo,Delhi,Cochin,1,6442,6,1,6,50,9,20
7057,SpiceJet,Chennai,Kolkata,0,3859,6,3,9,45,2,15
6468,Multiple carriers,Delhi,Cochin,1,7198,24,6,19,0,6,30
2491,Vistara,Kolkata,Banglore,1,9555,5,9,17,0,27,20
4708,Jet Airways,Kolkata,Banglore,1,10844,6,9,6,30,9,50
3688,Jet Airways,Banglore,New Delhi,1,17261,3,6,8,55,24,35
2539,Jet Airways,Delhi,Cochin,0,9564,5,9,11,0,3,15
5683,Multiple carriers,Delhi,Cochin,1,9794,5,9,8,45,10,15
4214,Air India,Banglore,Delhi,0,6121,5,3,10,0,2,45
9846,Multiple carriers,Delhi,Cochin,1,15058,6,12,8,0,11,15
4230,Jet Airways,Delhi,Cochin,2,11702,21,3,5,30,13,20
96,SpiceJet,Banglore,Delhi,0,3257,15,5,5,55,2,40
440,Air India,Banglore,Delhi,0,5228,21,4,21,5,2,50
10130,Air India,Delhi,Cochin,1,7480,18,5,6,5,27,20
3645,Vistara,Mumbai,Hyderabad,1,12395,3,6,11,55,21,30
9662,Multiple carriers,Delhi,Cochin,1,5797,27,6,11,40,13,50
10142,Jet Airways,Banglore,New Delhi,1,26890,3,1,7,0,22,5
3359,Jet Airways,Banglore,New Delhi,1,25735,3,1,22,50,21,30
4189,Air Asia,Delhi,Cochin,1,8759,6,6,7,55,14,30
3191,Jet Airways,Kolkata,Banglore,1,10844,21,5,21,10,25,25
10382,Jet Airways,Banglore,New Delhi,1,7832,21,3,21,25,14,0
8534,Air India,Delhi,Cochin,2,11552,3,3,7,5,36,10
7923,IndiGo,Delhi,Cochin,1,8147,3,9,5,5,5,0
814,Air India,Kolkata,Banglore,1,6528,24,5,14,35,24,0
6580,Vistara,Kolkata,Banglore,1,8452,6,12,17,0,17,45
4994,Jet Airways,Banglore,New Delhi,1,7832,21,3,18,40,16,45
7496,Jet Airways,Delhi,Cochin,2,15129,5,9,19,30,8,55
9243,Multiple carriers,Delhi,Cochin,1,14067,21,5,2,15,9,35
668,Jet Airways,Kolkata,Banglore,1,8586,18,5,21,10,12,55
2098,Vistara,Banglore,New Delhi,0,11913,3,3,19,40,2,40
720,Multiple carriers,Delhi,Cochin,1,10877,15,6,7,30,11,30
3903,Jet Airways,Delhi,Cochin,2,9181,21,3,5,40,22,45
7921,IndiGo,Banglore,Delhi,0,3943,4,9,22,10,2,50
5135,Multiple carriers,Delhi,Cochin,1,14533,18,5,7,5,12,10
6307,IndiGo,Mumbai,Hyderabad,0,2754,24,6,12,0,1,30
3058,Jet Airways,Delhi,Cochin,1,14714,15,6,7,5,5,30
194,Jet Airways,Banglore,New Delhi,1,11087,3,12,20,35,18,40
4718,Air India,Banglore,New Delhi,2,11948,3,3,11,5,35,5
6287,IndiGo,Banglore,Delhi,0,4823,24,6,18,15,3,5
2528,Air India,Banglore,New Delhi,1,8714,15,3,6,45,5,30
1105,Multiple carriers,Delhi,Cochin,1,8475,27,5,6,0,15,0
2509,Multiple carriers,Delhi,Cochin,2,18485,6,9,17,50,7,40
3333,Jet Airways,Delhi,Cochin,1,7438,21,3,13,0,15,25
7565,Air India,Delhi,Cochin,1,8669,27,6,7,0,12,15
1068,Air India,Delhi,Cochin,1,7384,6,1,17,40,5,20
8637,IndiGo,Delhi,Cochin,1,7060,3,9,2,0,5,45
9234,Jet Airways,Delhi,Cochin,1,10262,6,6,7,5,11,55
5095,Jet Airways,Banglore,Delhi,0,7229,18,5,11,10,2,55
8014,Jet Airways,Delhi,Cochin,2,11507,27,6,5,30,13,30
1717,IndiGo,Kolkata,Banglore,0,4804,21,6,17,15,2,35
5748,Air Asia,Kolkata,Banglore,1,6810,6,6,7,35,11,50
2435,SpiceJet,Kolkata,Banglore,0,4413,18,3,17,15,2,30
677,Jet Airways,Delhi,Cochin,2,13292,15,6,5,30,13,30
6047,Air India,Banglore,New Delhi,1,6383,15,3,10,30,12,25
8988,Vistara,Banglore,Delhi,0,5403,4,9,7,0,2,40
4571,Jet Airways,Kolkata,Banglore,1,13941,5,12,20,0,14,5
2408,SpiceJet,Mumbai,Hyderabad,0,1965,18,3,22,45,1,25
5349,Air India,Delhi,Cochin,0,6094,15,5,5,10,2,50
6790,Vistara,Chennai,Kolkata,0,5944,3,3,7,5,2,15
1384,Jet Airways,Delhi,Cochin,2,13029,5,9,9,40,18,45
9307,Jet Airways,Delhi,Cochin,1,15554,5,9,13,0,6,0
467,Multiple carriers,Delhi,Cochin,1,7408,6,9,19,0,6,30
5574,IndiGo,Delhi,Cochin,1,6270,4,9,10,35,14,55
9558,Jet Airways,Delhi,Cochin,1,16079,21,5,15,0,28,0
7041,Multiple carriers,Delhi,Cochin,1,12402,6,3,7,0,12,0
2983,Jet Airways,Kolkata,Banglore,1,13731,24,5,18,55,15,10
877,SpiceJet,Kolkata,Banglore,0,4174,5,1,17,10,2,30
2083,IndiGo,Mumbai,Hyderabad,0,3175,24,3,16,55,1,30
655,SpiceJet,Mumbai,Hyderabad,0,1965,5,3,13,15,1,30
2506,SpiceJet,Banglore,Delhi,0,3573,6,6,5,55,2,40
3133,Multiple carriers,Delhi,Cochin,1,16259,3,9,4,0,8,55
535,Jet Airways,Kolkata,Banglore,1,7757,5,9,14,5,28,10
3346,Jet Airways,Delhi,Cochin,1,10262,24,6,19,45,8,40
3003,IndiGo,Chennai,Kolkata,0,3597,18,5,19,35,2,20
698,Jet Airways,Delhi,Cochin,2,16263,27,5,20,0,8,25
4931,Jet Airways,Banglore,New Delhi,2,16338,18,3,8,55,7,0
7985,Jet Airways,Delhi,Cochin,1,12898,21,5,10,0,26,35
786,IndiGo,Chennai,Kolkata,0,3597,15,5,14,45,2,20
3425,SpiceJet,Kolkata,Banglore,1,4649,6,12,15,5,5,15
6314,Multiple carriers,Delhi,Cochin,1,13377,6,12,18,15,7,15
9550,Vistara,Delhi,Cochin,0,6216,27,5,6,0,3,10
10078,Jet Airways,Banglore,Delhi,0,7229,4,6,19,50,3,0
2954,Jet Airways,Banglore,Delhi,0,5769,6,3,15,15,2,55
4091,GoAir,Banglore,Delhi,0,4340,18,5,11,40,2,50
5117,Jet Airways,Kolkata,Banglore,1,10844,5,9,14,5,6,40
8755,Jet Airways,Kolkata,Banglore,1,13941,5,9,20,0,8,40
5749,SpiceJet,Kolkata,Banglore,0,5201,24,3,9,0,2,30
6571,IndiGo,Banglore,New Delhi,0,7303,3,9,7,10,2,55
4641,IndiGo,Banglore,Delhi,0,4823,6,6,20,0,2,50
10070,Vistara,Chennai,Kolkata,0,3687,24,6,7,45,2,15
8209,IndiGo,Banglore,Delhi,0,3943,24,6,1,30,2,45
7201,Vistara,Kolkata,Banglore,1,9397,6,9,20,20,14,25
3791,Jet Airways,Delhi,Cochin,1,14714,6,1,19,15,9,10
3846,Air India,Delhi,Cochin,1,5998,27,3,20,30,11,45
6062,Vistara,Banglore,Delhi,0,5403,4,3,11,30,2,50
6126,Jet Airways,Kolkata,Banglore,1,10844,24,5,14,5,6,40
3560,Air India,Banglore,Delhi,0,5228,18,4,6,10,2,45
381,Jet Airways,Delhi,Cochin,2,15129,5,9,19,30,17,5
7243,Air India,Delhi,Cochin,2,10756,6,9,5,0,26,40
6264,Multiple carriers,Delhi,Cochin,1,7670,15,5,8,45,12,15
7404,Multiple carriers,Delhi,Cochin,1,8309,18,5,9,15,10,0
4179,Air India,Kolkata,Banglore,2,15532,15,5,16,50,20,55
318,Jet Airways,Delhi,Cochin,1,10262,6,1,8,0,20,25
5900,Jet Airways,Mumbai,Hyderabad,0,5678,24,6,2,55,1,25
2250,Multiple carriers,Delhi,Cochin,1,17267,3,6,7,5,13,55
969,Air India,Mumbai,Hyderabad,0,6092,3,1,15,0,1,25
7347,Multiple carriers,Delhi,Cochin,1,13587,24,6,13,0,8,0
4213,Jet Airways,Delhi,Cochin,2,14300,6,12,8,10,20,15
9008,IndiGo,Mumbai,Hyderabad,0,2227,6,12,20,5,1,35
6630,Jet Airways,Delhi,Cochin,2,13014,6,9,19,30,8,55
1497,IndiGo,Banglore,Delhi,0,4077,6,9,1,30,2,45
7077,Jet Airways,Kolkata,Banglore,1,13067,5,6,9,35,8,25
2026,Jet Airways,Delhi,Cochin,1,12373,5,9,17,30,25,30
1276,Multiple carriers,Delhi,Cochin,1,6795,15,6,19,0,6,30
1398,IndiGo,Mumbai,Hyderabad,0,2754,18,3,19,5,1,25
6952,IndiGo,Banglore,Delhi,0,4990,18,4,13,0,2,50
7493,Air India,Kolkata,Banglore,2,15170,24,5,9,50,13,25
9856,IndiGo,Chennai,Kolkata,0,3850,6,12,7,55,2,20
9190,Multiple carriers,Delhi,Cochin,1,14067,21,5,10,0,15,30
8998,IndiGo,Kolkata,Banglore,0,4174,4,3,15,15,2,30
9170,IndiGo,Delhi,Cochin,1,5073,4,1,20,25,5,5
8653,Jet Airways,Delhi,Cochin,2,15129,24,5,19,10,23,50
10150,IndiGo,Delhi,Cochin,1,6628,27,5,18,35,6,55
3779,Jet Airways,Delhi,Cochin,2,16274,21,5,5,30,7,5
4184,Jet Airways,Banglore,Delhi,0,8016,6,3,11,10,2,55
8273,Jet Airways,Delhi,Cochin,0,7202,21,4,11,0,3,15
4810,Air India,Kolkata,Banglore,1,8891,5,6,9,25,9,5
1191,Multiple carriers,Delhi,Cochin,2,23583,3,9,17,50,7,45
7180,Air India,Banglore,Delhi,0,5228,21,5,21,5,2,50
5281,Multiple carriers,Delhi,Cochin,1,15135,3,3,6,40,12,10
369,IndiGo,Banglore,New Delhi,0,6860,3,9,18,25,2,55
9989,Air India,Mumbai,Hyderabad,0,2575,24,3,6,20,1,20
5159,Multiple carriers,Delhi,Cochin,1,10486,27,5,9,45,6,25
938,Jet Airways,Delhi,Cochin,1,10262,6,9,9,0,19,25
8177,Jet Airways,Delhi,Cochin,1,12898,21,5,7,5,5,30
8884,Air India,Delhi,Cochin,2,10975,24,6,9,45,23,40
6939,Multiple carriers,Delhi,Cochin,1,6732,27,3,11,30,7,45
10275,Jet Airways,Delhi,Cochin,1,5177,4,3,2,15,10,20
6442,Air Asia,Banglore,Delhi,0,4282,4,1,4,55,2,50
4523,Jet Airways,Banglore,New Delhi,1,16946,18,3,14,5,7,15
8175,IndiGo,Banglore,Delhi,0,3943,15,6,10,10,2,50
6992,Air India,Banglore,Delhi,0,6961,21,6,10,0,2,45
6967,Jet Airways,Delhi,Cochin,1,18253,3,3,23,5,19,45
10353,IndiGo,Delhi,Cochin,1,8765,21,3,9,10,16,25
2580,IndiGo,Banglore,Delhi,0,3943,4,1,6,5,2,45
9361,IndiGo,Kolkata,Banglore,0,4174,4,1,11,30,2,35
5415,Vistara,Banglore,Delhi,0,5403,4,9,21,0,2,50
2251,Multiple carriers,Delhi,Cochin,1,14067,21,5,15,0,10,30
5164,Air India,Delhi,Cochin,1,8372,6,9,21,0,10,40
6179,Jet Airways,Delhi,Cochin,1,10262,6,12,11,30,16,55
8432,Jet Airways,Kolkata,Banglore,1,13784,4,1,21,10,12,55
9702,Jet Airways,Delhi,Cochin,2,13029,5,9,19,30,8,55
5345,IndiGo,Chennai,Kolkata,0,5277,5,12,22,5,2,20
8919,IndiGo,Delhi,Cochin,1,5883,15,6,18,35,6,55
5188,IndiGo,Delhi,Cochin,1,6442,6,12,8,35,13,55
8107,Jet Airways,Kolkata,Banglore,1,10844,15,5,14,5,6,40
10220,IndiGo,Banglore,Delhi,0,3419,6,12,22,10,2,50
1273,Vistara,Kolkata,Banglore,1,8452,15,5,20,20,14,25
7736,Air India,Delhi,Cochin,2,10231,6,12,22,0,21,15
2511,Vistara,Kolkata,Banglore,1,8085,5,1,20,20,27,5
9893,Jet Airways,Delhi,Cochin,1,12373,5,9,15,0,28,0
6696,Jet Airways,Kolkata,Banglore,1,13067,5,12,17,0,29,5
1902,IndiGo,Delhi,Cochin,1,14871,3,6,7,30,13,30
5906,Air India,Kolkata,Banglore,3,15145,24,3,5,55,17,20
9588,Jet Airways,Delhi,Cochin,2,13344,27,6,5,30,7,5
7821,Air India,Banglore,New Delhi,1,13912,3,6,6,45,5,30
7260,GoAir,Kolkata,Banglore,1,7451,5,6,23,30,8,15
1423,IndiGo,Kolkata,Banglore,0,4804,6,9,21,25,2,40
481,Multiple carriers,Delhi,Cochin,1,13727,18,5,14,0,7,0
6249,Jet Airways,Delhi,Cochin,2,15129,27,5,23,5,13,30
6447,IndiGo,Delhi,Cochin,0,5601,6,12,5,35,3,15
3411,SpiceJet,Kolkata,Banglore,1,6381,15,5,8,35,8,40
2669,IndiGo,Kolkata,Banglore,1,4226,15,4,19,35,3,40
4281,Jet Airways,Delhi,Cochin,2,9483,4,9,23,5,13,30
953,Jet Airways,Kolkata,Banglore,1,13941,5,12,6,30,22,10
7043,Air India,Delhi,Cochin,0,6094,24,4,14,10,3,0
2290,Air Asia,Delhi,Cochin,1,6152,27,6,7,55,14,30
690,Multiple carriers,Delhi,Cochin,1,6093,27,6,14,55,7,35
7790,SpiceJet,Kolkata,Banglore,0,4174,15,5,17,10,2,30
10225,IndiGo,Kolkata,Banglore,0,5224,21,4,15,15,2,30
1713,Jet Airways,Banglore,New Delhi,1,12284,18,3,8,55,6,20
3231,Jet Airways,Delhi,Cochin,1,14714,6,12,21,50,6,35
2091,Jet Airways,Banglore,New Delhi,1,27210,15,3,21,25,7,40
9380,Jet Airways,Banglore,New Delhi,1,13817,3,12,21,25,14,0
4911,IndiGo,Kolkata,Banglore,0,5224,5,9,11,30,2,35
10397,Jet Airways,Kolkata,Banglore,1,14388,5,1,14,5,21,55
8527,IndiGo,Delhi,Cochin,1,6674,3,9,11,55,10,25
5032,Air India,Kolkata,Banglore,2,9941,24,5,12,0,9,50
2078,Jet Airways,Banglore,New Delhi,1,7412,21,3,8,55,22,45
1883,Air India,Kolkata,Banglore,0,5510,27,5,14,15,2,30
7653,Multiple carriers,Delhi,Cochin,1,7005,27,5,11,40,9,20
6865,IndiGo,Kolkata,Banglore,0,5224,6,1,17,15,2,35
8050,Air India,Kolkata,Banglore,2,10151,24,5,12,0,30,30
4432,IndiGo,Kolkata,Banglore,0,4174,4,6,22,15,2,35
2079,Air India,Delhi,Cochin,2,10441,6,6,22,0,21,15
3912,IndiGo,Mumbai,Hyderabad,0,4392,18,5,6,25,1,30
8481,SpiceJet,Chennai,Kolkata,0,3597,5,1,9,45,2,15
5363,Jet Airways,Banglore,Delhi,0,7229,4,3,6,0,2,45
661,Jet Airways,Delhi,Cochin,1,6017,27,3,21,50,6,35
6493,Jet Airways,Kolkata,Banglore,1,9899,6,12,8,25,7,55
5140,Jet Airways,Banglore,New Delhi,1,7832,21,3,14,5,21,20
3822,Jet Airways,Banglore,New Delhi,1,12284,18,3,8,55,7,15
7938,Jet Airways,Kolkata,Banglore,1,13067,24,5,17,0,29,5
1723,IndiGo,Delhi,Cochin,1,5636,24,4,2,0,5,25
3833,Multiple carriers,Delhi,Cochin,1,16497,3,6,10,0,8,50
2073,Jet Airways,Banglore,New Delhi,1,7832,21,3,11,40,20,0
5478,IndiGo,Delhi,Cochin,1,6442,24,6,6,50,9,20
5548,IndiGo,Mumbai,Hyderabad,0,2754,21,6,2,35,1,30
174,Jet Airways,Kolkata,Banglore,1,9663,5,6,21,10,12,10
3481,Air India,Delhi,Cochin,2,10231,27,5,22,0,21,15
10114,Multiple carriers,Delhi,Cochin,1,12327,27,3,13,0,12,35
4685,Jet Airways,Kolkata,Banglore,1,10844,21,5,21,10,12,10
8254,Multiple carriers,Delhi,Cochin,1,7933,6,1,9,0,12,0
4030,Jet Airways,Delhi,Cochin,1,12242,4,9,22,50,5,35
10420,Air Asia,Kolkata,Banglore,0,4107,4,9,19,55,2,30
6549,IndiGo,Kolkata,Banglore,1,5170,21,5,15,15,4,50
8766,IndiGo,Banglore,New Delhi,0,19685,3,1,13,0,2,50
9048,IndiGo,Kolkata,Banglore,0,6038,24,3,9,35,2,45
5289,Jet Airways,Kolkata,Banglore,1,13469,6,6,9,35,11,30
4672,Air India,Kolkata,Banglore,1,10413,24,5,10,0,10,25
5661,Jet Airways,Banglore,Delhi,0,8016,24,6,17,45,3,0
5901,IndiGo,Kolkata,Banglore,1,4860,24,4,19,35,4,35
4135,Multiple carriers,Delhi,Cochin,1,12327,27,3,16,0,9,35
5411,IndiGo,Kolkata,Banglore,0,5224,6,3,4,40,2,35
4095,Jet Airways,Delhi,Cochin,1,14714,24,6,11,30,7,30
6574,Air India,Delhi,Cochin,1,8372,15,5,10,0,9,15
6789,Jet Airways,Banglore,New Delhi,1,22270,3,1,14,5,18,10
6896,Air India,Kolkata,Banglore,1,8366,24,5,9,25,22,30
6299,Jet Airways,Delhi,Cochin,1,5177,4,6,11,30,25,5
4303,SpiceJet,Kolkata,Banglore,0,4622,3,3,6,55,2,40
9232,Air Asia,Banglore,Delhi,0,4282,6,6,4,55,2,50
3102,SpiceJet,Kolkata,Banglore,0,3873,5,1,22,20,2,20
9292,Multiple carriers,Delhi,Cochin,1,10197,27,5,9,0,10,15
10153,Jet Airways,Delhi,Cochin,1,10262,6,1,11,30,16,55
3974,Multiple carriers,Delhi,Cochin,1,7198,27,5,13,0,12,30
9222,Multiple carriers,Delhi,Cochin,1,9794,18,5,10,20,8,40
9541,Jet Airways,Kolkata,Banglore,1,14231,24,3,16,55,16,20
3073,Jet Airways,Banglore,New Delhi,1,13817,3,12,18,55,18,20
9753,Air India,Delhi,Cochin,2,17476,3,9,10,55,32,20
2326,Air India,Delhi,Cochin,2,10975,15,5,9,45,23,40
3908,Jet Airways,Kolkata,Banglore,1,13941,15,5,20,0,8,40
2973,Jet Airways,Delhi,Cochin,1,10262,6,1,13,0,6,0
1923,Jet Airways,Delhi,Cochin,2,15129,3,9,13,45,14,40
4034,Jet Airways,Banglore,New Delhi,1,12284,18,3,5,45,9,30
4899,SpiceJet,Banglore,Delhi,0,4423,5,3,9,30,2,50
9644,Jet Airways,Banglore,Delhi,0,7229,18,4,11,10,2,55
8316,Jet Airways,Delhi,Cochin,1,17024,3,6,17,30,26,15
7053,Jet Airways,Delhi,Cochin,1,16376,27,5,2,15,10,20
1984,Jet Airways,Kolkata,Banglore,1,14781,5,6,8,25,7,55
5611,Air India,Delhi,Cochin,2,13801,18,5,13,20,18,20
544,Vistara,Kolkata,Banglore,1,16092,24,3,9,55,8,50
1532,IndiGo,Delhi,Cochin,1,6938,6,6,14,20,8,10
6567,Air India,Kolkata,Banglore,1,4227,4,3,19,0,16,5
6114,Jet Airways,Banglore,New Delhi,1,16736,3,6,8,55,14,5
1012,Air India,Banglore,New Delhi,1,6383,21,3,10,30,12,25
6480,Jet Airways,Kolkata,Banglore,1,14151,15,5,20,25,27,10
7320,SpiceJet,Kolkata,Banglore,1,12287,24,3,11,15,7,0
3592,Multiple carriers,Delhi,Cochin,1,17267,3,6,7,5,8,25
2494,Jet Airways,Kolkata,Banglore,1,8586,5,9,16,30,17,35
7372,Jet Airways,Delhi,Cochin,1,12373,18,5,15,0,21,35
8997,Jet Airways,Delhi,Cochin,1,10262,6,6,13,0,6,0
6538,Jet Airways,Banglore,New Delhi,1,9134,15,3,11,40,20,35
2291,Air India,Delhi,Cochin,0,5201,27,6,5,10,2,50
886,Jet Airways,Kolkata,Banglore,1,15149,15,5,21,10,12,55
9462,Air India,Delhi,Cochin,2,9968,21,5,5,0,38,15
9826,Air Asia,Kolkata,Banglore,1,5192,5,9,7,35,15,55
2801,Air Asia,Kolkata,Banglore,0,3782,15,3,22,50,2,30
