,Airline,Source,Destination,Total_Stops,Price,Day,Month,Dep_hour,Dep_minute,Duration_hour,Duration_minute
2521,'Jet Airways','Mumbai','Hyderabad',0,4050,6,1,10,20,1,30
2522,'Jet Airways','Delhi','Cochin',1,14714,6,3,17,30,10,55
2523,'Air India','Banglore','New Delhi',2,11213,3,1,10,30,10,55
2524,'Jet Airways','Banglore','Delhi',0,4544,4,9,6,0,2,45
2525,'SpiceJet','Kolkata','Banglore',0,3873,15,6,9,0,2,25
2526,'Multiple carriers','Delhi','Cochin',1,12537,4,9,13,0,8,0
2527,'Jet Airways','Kolkata','Banglore',1,13067,5,6,9,35,9,35
2528,'Air India','Banglore','New Delhi',1,8714,15,3,6,45,5,30
2529,'Jet Airways','Delhi','Cochin',2,13376,6,3,14,35,22,0
2530,'SpiceJet','Chennai','Kolkata',0,3597,27,6,8,20,2,15
2531,'Multiple carriers','Delhi','Cochin',1,7670,18,5,12,50,12,40
2532,'Air India','Kolkata','Banglore',2,14410,24,3,9,50,37,25
2533,'Air India','Delhi','Cochin',1,7480,15,5,9,45,23,40
2534,'Jet Airways','Kolkata','Banglore',1,13584,5,9,20,0,22,15
2535,'Jet Airways','Banglore','Delhi',0,4544,4,1,17,45,3,0
2536,'Multiple carriers','Delhi','Cochin',1,8099,21,5,9,15,10,0
2537,'Jet Airways','Kolkata','Banglore',1,10844,15,5,16,30,12,10
2538,'Jet Airways','Delhi','Cochin',1,12557,21,3,19,15,9,10
2539,'Jet Airways','Delhi','Cochin',0,9564,5,9,11,0,3,15
2540,'Jet Airways','Banglore','New Delhi',1,13817,3,12,21,25,12,5
2541,'Jet Airways','Kolkata','Banglore',1,12384,18,5,9,35,9,35
2542,'Multiple carriers','Delhi','Cochin',1,7575,21,5,4,55,14,20
2543,'Air India','Kolkata','Banglore',2,14120,5,6,16,45,19,15
2544,'Multiple carriers','Delhi','Cochin',1,6916,3,9,7,5,15,15
2545,'Multiple carriers','Delhi','Cochin',1,7878,27,5,7,10,15,20
2546,'Jet Airways','Banglore','New Delhi',1,11087,18,3,22,50,21,30
2547,'IndiGo','Kolkata','Banglore',0,4804,27,4,14,25,2,30
2548,'SpiceJet','Chennai','Kolkata',0,3597,15,6,9,45,2,15
2549,'Air India','Kolkata','Banglore',2,12723,15,5,5,50,34,25
2550,'IndiGo','Mumbai','Hyderabad',0,2227,15,5,20,5,1,35
2551,'Air India','Delhi','Cochin',1,9929,24,5,7,0,12,15
2552,'Jet Airways','Kolkata','Banglore',1,11841,6,9,21,10,12,10
2553,'Jet Airways','Delhi','Cochin',1,12373,5,9,11,30,16,55
2554,'Jet Airways','Delhi','Cochin',1,12898,21,5,20,55,22,5
2555,'Air India','Delhi','Cochin',2,15113,3,3,5,55,25,45
2556,'Multiple carriers','Delhi','Cochin',1,10529,18,5,11,40,7,20
2557,'Air India','Delhi','Cochin',2,8875,27,3,13,5,18,35
2558,'Jet Airways','Kolkata','Banglore',1,10844,15,5,8,25,12,20
2559,'Air India','Banglore','New Delhi',0,15676,3,1,6,10,2,45
2560,'Jet Airways','Kolkata','Banglore',1,7064,4,1,8,25,15,10
2561,'Jet Airways','Kolkata','Banglore',1,10844,6,9,8,25,11,25
2562,'Jet Airways','Mumbai','Hyderabad',1,19595,3,6,14,0,26,50
2563,'Jet Airways','Kolkata','Banglore',1,13941,5,1,14,5,18,10
2564,'IndiGo','Delhi','Cochin',1,6790,21,3,8,35,7,35
2565,'SpiceJet','Kolkata','Banglore',0,3841,27,4,9,0,2,25
2566,'Jet Airways','Banglore','New Delhi',1,11087,18,3,11,40,21,20
2567,'Air India','Delhi','Cochin',2,11491,15,5,19,45,23,30
2568,'IndiGo','Banglore','Delhi',0,3943,4,9,5,30,2,50
2569,'Jet Airways','Banglore','New Delhi',1,22270,3,1,11,40,20,0
2570,'Vistara','Banglore','Delhi',0,4878,6,9,17,0,2,35
2571,'Jet Airways','Delhi','Cochin',1,14714,6,9,22,50,5,35
2572,'Multiple carriers','Delhi','Cochin',1,10877,24,6,6,40,12,20
2573,'Jet Airways','Kolkata','Banglore',1,14571,24,5,20,0,16,0
2574,'Jet Airways','Kolkata','Banglore',1,7064,4,1,18,55,25,50
2575,'IndiGo','Kolkata','Banglore',0,5618,3,6,15,20,2,35
2576,'Multiple carriers','Delhi','Cochin',1,13727,15,5,14,0,11,30
2577,'Vistara','Delhi','Cochin',0,4851,4,1,14,40,3,10
2578,'Air India','Kolkata','Banglore',2,15187,24,3,9,10,12,40
2579,'GoAir','Banglore','Delhi',0,3419,15,5,7,45,2,55
2580,'IndiGo','Banglore','Delhi',0,3943,4,1,6,5,2,45
2581,'Jet Airways','Delhi','Cochin',2,15129,18,5,9,40,26,55
2582,'IndiGo','Banglore','Delhi',0,3419,21,6,0,25,2,50
2583,'Air India','Delhi','Cochin',2,10861,21,5,20,0,23,15
2584,'IndiGo','Delhi','Cochin',1,7074,21,4,5,10,4,55
2585,'Air India','Kolkata','Banglore',2,11542,5,6,9,25,29,40
2586,'IndiGo','Delhi','Cochin',1,6968,21,4,6,50,5,20
2587,'Jet Airways','Banglore','Delhi',0,5769,6,12,17,45,3,0
2588,'Vistara','Kolkata','Banglore',1,7927,6,12,20,20,26,20
2589,'Jet Airways','Kolkata','Banglore',1,13044,6,12,18,55,13,20
2590,'Jet Airways','Delhi','Cochin',2,15129,21,5,23,5,13,30
2591,'SpiceJet','Kolkata','Banglore',0,3841,5,1,9,0,2,25
2592,'IndiGo','Kolkata','Banglore',0,4804,24,6,20,20,2,35
2593,'SpiceJet','Banglore','Delhi',0,4319,4,12,5,55,2,40
2594,'Jet Airways','Delhi','Cochin',1,16079,27,5,21,50,21,10
2595,'Jet Airways','Banglore','New Delhi',1,54826,18,3,22,50,6,15
2596,'IndiGo','Delhi','Cochin',1,12351,3,9,17,30,8,5
2597,'Jet Airways','Kolkata','Banglore',1,13067,5,6,17,0,26,10
2598,'Jet Airways','Banglore','New Delhi',1,13817,3,12,18,55,12,45
2599,'SpiceJet','Banglore','Delhi',0,3625,21,5,21,10,2,55
2600,'Air India','Mumbai','Hyderabad',3,18293,3,12,9,40,29,35
2601,'Vistara','Banglore','Delhi',0,5613,4,1,19,30,2,45
2602,'Air India','Delhi','Cochin',1,11038,3,6,6,10,26,5
2603,'IndiGo','Banglore','Delhi',0,4077,4,3,6,5,2,45
2604,'Multiple carriers','Delhi','Cochin',1,6883,27,3,8,0,13,0
2605,'Air India','Banglore','New Delhi',0,19508,3,3,17,0,2,45
2606,'Air India','Banglore','New Delhi',1,8714,15,3,8,50,14,25
2607,'IndiGo','Kolkata','Banglore',0,4804,5,1,4,40,2,35
2608,'Multiple carriers','Delhi','Cochin',1,15078,3,3,8,0,7,30
2609,'SpiceJet','Kolkata','Banglore',0,4807,21,4,17,10,2,30
2610,'Multiple carriers','Delhi','Cochin',3,21829,3,6,11,35,9,25
2611,'Vistara','Banglore','New Delhi',0,5403,24,3,11,30,2,40
2612,'Jet Airways','Banglore','New Delhi',1,26890,3,1,7,0,9,10
2613,'GoAir','Kolkata','Banglore',1,7335,18,5,23,30,8,15
2614,'Jet Airways','Delhi','Cochin',2,9412,27,3,17,35,10,50
2615,'Jet Airways','Kolkata','Banglore',1,10844,21,5,8,25,11,25
2616,'IndiGo','Banglore','Delhi',0,4990,6,6,18,55,2,55
2617,'Jet Airways','Delhi','Cochin',2,16704,27,5,23,5,29,20
2618,'Air India','Delhi','Cochin',2,7711,4,9,5,55,37,20
2619,'Jet Airways','Delhi','Cochin',1,10262,6,3,17,30,10,55
2620,'Multiple carriers','Delhi','Cochin',1,6007,24,6,12,50,8,10
2621,'Air India','Kolkata','Banglore',2,12219,4,1,9,25,20,0
2622,'GoAir','Banglore','Delhi',0,3898,5,1,20,55,2,45
2623,'Jet Airways','Kolkata','Banglore',1,11467,5,6,17,0,29,5
2624,'Air India','Kolkata','Banglore',2,12534,18,5,8,20,12,5
2625,'Jet Airways','Kolkata','Banglore',1,10844,6,6,8,25,9,50
2626,'SpiceJet','Banglore','New Delhi',0,4377,24,3,5,45,2,50
2627,'Vistara','Chennai','Kolkata',0,11982,6,9,17,45,2,20
2628,'SpiceJet','Banglore','Delhi',0,4423,6,9,9,30,2,50
2629,'Jet Airways','Delhi','Cochin',1,17234,3,3,19,15,9,10
2630,'Vistara','Kolkata','Banglore',1,8295,4,1,7,10,15,45
2631,'Jet Airways','Delhi','Cochin',2,15864,3,6,5,30,38,15
2632,'GoAir','Banglore','Delhi',0,3398,27,5,11,40,2,50
2633,'Multiple carriers','Delhi','Cochin',1,7198,6,9,13,0,12,30
2634,'Jet Airways','Banglore','Delhi',0,7229,4,6,6,0,2,45
2635,'Jet Airways','Delhi','Cochin',2,13014,6,12,5,30,22,55
2636,'Air India','Kolkata','Banglore',1,6528,5,9,14,35,24,0
2637,'Jet Airways','Delhi','Cochin',2,13292,6,12,9,35,27,0
2638,'Air India','Delhi','Cochin',2,11071,15,6,20,0,23,15
2639,'SpiceJet','Kolkata','Banglore',0,4174,21,4,6,55,2,35
2640,'Multiple carriers','Delhi','Cochin',1,11299,27,3,4,0,14,50
2641,'Jet Airways','Delhi','Cochin',1,12373,18,5,19,45,16,50
2642,'Air India','Banglore','New Delhi',1,13439,3,1,5,50,27,25
2643,'IndiGo','Kolkata','Banglore',0,4804,5,1,20,20,2,35
2644,'Air India','Kolkata','Banglore',2,11642,5,12,9,25,20,10
2645,'IndiGo','Banglore','Delhi',0,3419,18,6,0,25,2,50
2646,'IndiGo','Kolkata','Banglore',2,6103,21,5,6,35,5,35
2647,'Air India','Kolkata','Banglore',2,13033,5,9,7,0,18,20
2648,'Jet Airways','Banglore','New Delhi',2,11245,18,3,8,55,7,0
2649,'Jet Airways','Kolkata','Banglore',1,10056,4,1,6,30,5,30
2650,'Jet Airways','Kolkata','Banglore',1,10539,6,6,20,25,18,0
2651,'IndiGo','Chennai','Kolkata',0,5277,18,3,22,5,2,20
2652,'Air India','Kolkata','Banglore',1,11936,21,5,10,0,13,15
2653,'Vistara','Kolkata','Banglore',1,8820,6,6,17,0,27,20
2654,'Jet Airways','Delhi','Cochin',1,12373,5,9,15,0,21,35
2655,'Jet Airways','Delhi','Cochin',1,10262,6,1,9,0,27,35
2656,'Jet Airways','Mumbai','Hyderabad',0,4995,6,3,7,5,1,25
2657,'Jet Airways','Delhi','Cochin',1,7438,27,3,21,50,21,55
2658,'IndiGo','Kolkata','Banglore',0,4148,21,3,5,30,2,50
2659,'IndiGo','Chennai','Kolkata',0,3597,27,5,14,45,2,20
2660,'Air Asia','Kolkata','Banglore',1,5192,5,1,7,35,15,55
2661,'Jet Airways','Banglore','New Delhi',1,16736,3,6,8,0,12,20
2662,'Multiple carriers','Delhi','Cochin',1,7933,6,1,13,0,8,0
2663,'Air India','Delhi','Cochin',1,8879,18,5,8,0,11,15
2664,'IndiGo','Delhi','Cochin',0,5000,5,12,14,25,3,15
2665,'Vistara','Kolkata','Banglore',1,8137,5,6,17,0,16,5
2666,'Air India','Delhi','Cochin',2,22096,3,9,16,55,26,20
2667,'SpiceJet','Banglore','New Delhi',0,4273,24,3,5,45,2,50
2668,'Jet Airways','Banglore','New Delhi',1,35185,3,1,18,40,6,5
2669,'IndiGo','Kolkata','Banglore',1,4226,15,4,19,35,3,40
2670,'Jet Airways','Kolkata','Banglore',1,10844,5,1,8,25,7,55
2671,'IndiGo','Mumbai','Hyderabad',0,2754,6,12,12,0,1,30
2672,'IndiGo','Kolkata','Banglore',1,6301,6,6,10,30,5,35
2673,'Air India','Kolkata','Banglore',2,13222,18,5,9,25,28,20
2674,'Jet Airways','Delhi','Cochin',1,12898,21,5,17,30,19,5
2675,'Air India','Banglore','New Delhi',1,12127,3,12,6,45,13,50
2676,'Jet Airways','Kolkata','Banglore',1,13067,21,5,20,25,25,40
2677,'Air India','Kolkata','Banglore',2,9920,4,1,16,45,27,40
2678,'GoAir','Banglore','Delhi',0,4239,4,1,7,45,2,55
2679,'Jet Airways','Delhi','Cochin',1,14714,6,6,21,50,21,10
2680,'IndiGo','Kolkata','Banglore',1,6218,5,6,18,5,5,25
2681,'IndiGo','Chennai','Kolkata',0,7295,3,1,5,15,2,20
2682,'Multiple carriers','Delhi','Cochin',1,7408,6,9,3,50,7,40
2683,'Jet Airways','Kolkata','Banglore',1,13994,6,9,9,35,8,25
2684,'IndiGo','Kolkata','Banglore',0,5224,15,5,14,25,2,30
2685,'SpiceJet','Mumbai','Hyderabad',0,4391,3,9,5,45,1,20
2686,'Air India','Kolkata','Banglore',2,14109,18,5,10,0,19,25
2687,'SpiceJet','Banglore','Delhi',0,4885,27,4,9,30,2,50
2688,'Jet Airways','Banglore','Delhi',0,8016,6,1,8,20,3,0
2689,'Multiple carriers','Delhi','Cochin',1,12524,24,6,6,0,6,35
2690,'Jet Airways','Delhi','Cochin',1,6017,27,3,2,15,16,35
2691,'SpiceJet','Banglore','Delhi',0,3625,4,1,21,10,2,55
2692,'Air India','Delhi','Cochin',3,15586,3,9,5,15,38,0
2693,'Air India','Delhi','Cochin',1,7199,27,3,8,0,11,15
2694,'Jet Airways','Delhi','Cochin',2,12273,21,3,6,20,22,5
2695,'Multiple carriers','Delhi','Cochin',1,7530,6,6,19,0,6,30
2696,'Jet Airways','Mumbai','Hyderabad',0,5678,21,5,19,35,1,30
2697,'Air India','Delhi','Cochin',2,11753,24,6,10,55,20,45
2698,'SpiceJet','Mumbai','Hyderabad',0,1965,21,5,22,45,1,30
2699,'IndiGo','Delhi','Cochin',1,10208,21,3,6,40,6,40
2700,'IndiGo','Delhi','Cochin',1,5054,21,5,20,25,5,5
2701,'IndiGo','Delhi','Cochin',1,14871,3,3,8,25,7,5
2702,'Jet Airways','Delhi','Cochin',1,12373,18,5,7,5,11,55
2703,'SpiceJet','Mumbai','Hyderabad',0,2017,15,6,22,45,1,30
2704,'Jet Airways','Kolkata','Banglore',1,10661,24,3,13,55,14,50
2705,'Multiple carriers','Delhi','Cochin',1,9794,5,9,10,20,8,40
2706,'Jet Airways','Kolkata','Banglore',1,13067,5,9,20,25,27,10
2707,'SpiceJet','Chennai','Kolkata',0,7298,3,3,17,45,2,20
2708,'IndiGo','Banglore','New Delhi',0,7648,3,3,10,5,2,55
2709,'Air India','Kolkata','Banglore',2,10676,5,12,12,0,9,50
2710,'Air India','Banglore','Delhi',0,6961,6,3,10,0,2,45
2711,'IndiGo','Delhi','Cochin',1,6979,15,5,11,25,14,5
2712,'Multiple carriers','Delhi','Cochin',1,13587,27,5,9,0,12,0
2713,'Jet Airways','Kolkata','Banglore',1,10844,24,5,14,5,9,30
2714,'IndiGo','Banglore','Delhi',0,3943,5,12,10,10,2,50
2715,'IndiGo','Delhi','Cochin',1,6838,6,12,9,15,11,45
2716,'Jet Airways','Delhi','Cochin',1,6542,15,4,13,0,6,0
2717,'Jet Airways','Delhi','Cochin',1,12239,21,5,7,5,11,55
2718,'Jet Airways','Kolkata','Banglore',1,14388,5,12,16,30,12,10
2719,'IndiGo','Kolkata','Banglore',0,4148,3,12,5,30,2,50
2720,'Multiple carriers','Delhi','Cochin',2,16840,18,5,15,5,10,25
2721,'Multiple carriers','Delhi','Cochin',1,9646,6,3,9,45,12,45
2722,'Jet Airways','Kolkata','Banglore',1,14571,6,9,21,10,21,5
2723,'IndiGo','Delhi','Cochin',1,7923,15,5,16,0,9,30
2724,'Jet Airways','Kolkata','Banglore',1,8586,5,12,20,0,8,40
2725,'Multiple carriers','Delhi','Cochin',1,9646,6,3,13,15,9,15
2726,'Jet Airways','Kolkata','Banglore',1,14388,18,5,14,5,21,55
2727,'Jet Airways','Kolkata','Banglore',1,13044,6,12,16,30,23,50
2728,'Multiple carriers','Delhi','Cochin',1,10197,21,5,10,0,9,0
2729,'Jet Airways','Delhi','Cochin',1,14714,6,1,19,45,23,15
2730,'Air India','Delhi','Cochin',1,9929,6,1,10,0,9,15
2731,'Jet Airways','Delhi','Cochin',1,6017,21,3,22,50,5,35
2732,'SpiceJet','Chennai','Kolkata',0,3597,27,6,9,45,2,15
2733,'Air India','Delhi','Cochin',1,5704,21,3,13,30,9,30
2734,'Jet Airways','Delhi','Cochin',1,14714,6,3,19,45,8,40
2735,'Air India','Banglore','Delhi',0,5228,5,12,10,0,2,45
2736,'Jet Airways','Kolkata','Banglore',1,11467,4,1,9,35,25,20
2737,'Vistara','Banglore','Delhi',0,4668,6,6,9,45,2,50
2738,'IndiGo','Banglore','Delhi',0,4591,18,4,21,15,3,0
2739,'IndiGo','Banglore','Delhi',0,3943,5,12,21,15,3,0
2740,'Air India','Banglore','Delhi',0,5228,21,4,10,0,2,45
2741,'Jet Airways','Delhi','Cochin',1,12242,27,3,2,15,16,35
2742,'Air India','Delhi','Cochin',2,11185,6,9,7,5,26,20
2743,'IndiGo','Delhi','Cochin',1,6573,4,9,9,15,16,15
2744,'Jet Airways','Kolkata','Banglore',1,14781,15,5,16,30,6,5
2745,'Air India','Kolkata','Banglore',2,14960,6,12,16,45,16,10
2746,'IndiGo','Chennai','Kolkata',0,4332,15,5,11,35,2,25
2747,'Air Asia','Banglore','New Delhi',0,7652,3,3,5,50,2,50
2748,'Jet Airways','Kolkata','Banglore',1,14151,24,5,9,35,11,30
2749,'SpiceJet','Banglore','Delhi',0,4319,6,12,9,30,2,50
2750,'Jet Airways','Delhi','Cochin',2,10929,21,3,19,10,23,40
2751,'Air India','Kolkata','Banglore',2,11491,24,3,7,0,27,0
2752,'IndiGo','Delhi','Cochin',0,6015,18,4,14,20,3,15
2753,'Jet Airways','Kolkata','Banglore',1,12692,6,12,9,35,11,30
2754,'Air Asia','Kolkata','Banglore',0,4384,3,9,22,50,2,30
2755,'IndiGo','Banglore','Delhi',0,3943,6,3,6,5,2,45
2756,'Jet Airways','Delhi','Cochin',1,12373,18,5,9,0,10,0
2757,'Jet Airways','Banglore','New Delhi',1,19225,3,6,8,0,5,15
2758,'Jet Airways','Delhi','Cochin',1,14053,3,9,19,45,23,5
2759,'Air India','Banglore','Delhi',0,5911,4,12,13,20,2,50
2760,'Multiple carriers','Delhi','Cochin',1,10877,6,9,6,40,12,20
2761,'Jet Airways','Kolkata','Banglore',1,7757,6,6,18,55,9,45
2762,'IndiGo','Delhi','Cochin',1,6558,21,3,7,35,8,35
2763,'IndiGo','Kolkata','Banglore',0,4804,21,4,9,35,2,45
2764,'Jet Airways','Mumbai','Hyderabad',0,5678,18,3,15,50,1,30
2765,'Jet Airways','Delhi','Cochin',1,12373,5,9,10,0,18,25
2766,'Jet Airways','Banglore','Delhi',0,5198,5,6,6,0,2,45
2767,'IndiGo','Kolkata','Banglore',0,6064,6,1,14,25,2,30
2768,'Jet Airways','Delhi','Cochin',1,15029,3,9,21,50,6,35
2769,'Jet Airways','Delhi','Cochin',2,10909,4,9,5,30,13,30
2770,'Multiple carriers','Delhi','Cochin',1,18492,3,9,8,40,11,5
2771,'Jet Airways','Delhi','Cochin',1,10262,24,6,2,15,26,10
2772,'Jet Airways','Kolkata','Banglore',1,8781,18,5,11,50,5,45
2773,'IndiGo','Delhi','Cochin',1,6442,27,5,8,35,7,35
2774,'Jet Airways','Mumbai','Hyderabad',1,20120,3,12,9,50,6,45
2775,'Vistara','Banglore','Delhi',0,4878,27,5,19,30,2,45
2776,'Jet Airways','Banglore','New Delhi',1,16736,3,6,5,45,12,40
2777,'SpiceJet','Kolkata','Banglore',1,9630,24,5,11,15,7,15
2778,'Vistara','Kolkata','Banglore',1,8610,5,9,7,10,11,40
2779,'Vistara','Chennai','Kolkata',0,3687,27,6,7,5,2,15
2780,'Vistara','Kolkata','Banglore',1,8452,15,5,20,20,12,45
2781,'IndiGo','Banglore','Delhi',0,3943,18,5,10,30,2,50
2782,'IndiGo','Mumbai','Hyderabad',0,3342,15,3,6,20,1,25
2783,'Jet Airways','Kolkata','Banglore',1,13067,5,12,20,25,18,0
2784,'Vistara','Banglore','Delhi',0,4878,5,6,19,30,2,45
2785,'Jet Airways','Kolkata','Banglore',1,14388,5,9,21,10,12,55
2786,'Jet Airways','Delhi','Cochin',2,16704,27,5,13,25,15,0
2787,'Air India','Mumbai','Hyderabad',0,3100,21,5,19,30,1,15
2788,'Air India','Banglore','New Delhi',3,13387,3,12,17,25,24,40
2789,'IndiGo','Mumbai','Hyderabad',0,4049,6,9,9,10,1,30
2790,'Jet Airways','Delhi','Cochin',2,13029,18,5,5,30,13,30
2791,'SpiceJet','Banglore','Delhi',0,3919,4,9,21,10,2,55
2792,'IndiGo','Chennai','Kolkata',0,3850,5,3,5,15,2,25
2793,'Air India','Delhi','Cochin',2,8839,24,6,13,15,20,10
2794,'Jet Airways','Kolkata','Banglore',1,7064,4,1,16,30,12,10
2795,'Jet Airways','Kolkata','Banglore',1,13941,5,12,20,0,12,15
2796,'Air India','Kolkata','Banglore',3,13007,24,5,10,0,24,30
2797,'Jet Airways','Kolkata','Banglore',1,14781,18,5,14,5,8,30
2798,'Jet Airways','Mumbai','Hyderabad',0,2071,18,3,19,35,1,30
2799,'Jet Airways','Delhi','Cochin',0,4256,21,6,11,0,3,15
2800,'Vistara','Banglore','New Delhi',0,7923,3,9,16,0,2,35
2801,'Air Asia','Kolkata','Banglore',0,3782,15,3,22,50,2,30
2802,'Jet Airways','Kolkata','Banglore',1,12384,15,5,20,25,13,20
2803,'Multiple carriers','Delhi','Cochin',1,8565,21,3,10,0,15,35
2804,'IndiGo','Delhi','Cochin',1,6232,21,3,16,0,5,0
2805,'IndiGo','Banglore','New Delhi',0,4777,3,9,5,30,2,50
2806,'Air India','Kolkata','Banglore',0,4145,6,1,20,45,2,35
2807,'Air Asia','Kolkata','Banglore',1,5192,15,5,22,40,12,0
2808,'Air India','Delhi','Cochin',0,4729,4,1,5,10,2,50
2809,'IndiGo','Delhi','Cochin',1,6093,6,3,6,40,14,20
2810,'Air India','Kolkata','Banglore',1,8891,5,1,9,25,9,5
2811,'Jet Airways','Delhi','Cochin',1,12242,27,3,16,0,12,25
2812,'Jet Airways','Kolkata','Banglore',1,11467,5,1,17,0,25,0
2813,'Jet Airways','Kolkata','Banglore',1,14781,21,5,21,10,12,10
2814,'Multiple carriers','Delhi','Cochin',1,10197,18,5,7,0,12,0
2815,'Jet Airways','Banglore','New Delhi',1,17261,3,6,21,25,12,5
2816,'Air India','Delhi','Cochin',1,7480,5,1,20,40,12,45
2817,'IndiGo','Kolkata','Banglore',0,4804,21,5,15,30,2,35
2818,'SpiceJet','Kolkata','Banglore',0,4439,21,4,9,0,2,25
2819,'SpiceJet','Delhi','Cochin',1,6065,21,3,6,10,5,10
2820,'Jet Airways','Kolkata','Banglore',1,8586,24,5,18,55,9,45
2821,'IndiGo','Delhi','Cochin',0,5406,18,3,14,30,3,5
2822,'Jet Airways','Delhi','Cochin',2,12142,6,6,18,25,10,0
2823,'Jet Airways','Delhi','Cochin',1,14714,6,6,2,15,10,20
2824,'Jet Airways','Delhi','Cochin',1,10262,15,6,2,15,26,10
2825,'Air India','Banglore','New Delhi',1,15434,3,6,11,50,12,5
2826,'Air India','Kolkata','Banglore',2,10676,18,5,12,0,23,10
2827,'IndiGo','Kolkata','Banglore',0,4804,21,4,20,20,2,35
2828,'Jet Airways','Delhi','Cochin',2,13014,6,9,19,30,17,5
2829,'IndiGo','Banglore','Delhi',0,3943,5,3,10,10,2,50
2830,'Air India','Mumbai','Hyderabad',2,9678,3,6,5,30,16,30
2831,'Jet Airways','Kolkata','Banglore',1,14781,15,5,8,25,11,25
2832,'Multiple carriers','Delhi','Cochin',1,10197,15,5,9,0,10,0
2833,'Air India','Delhi','Cochin',2,10861,5,9,5,55,13,20
2834,'Jet Airways','Kolkata','Banglore',1,10844,5,1,21,10,7,30
2835,'Air India','Delhi','Cochin',1,7480,21,5,17,20,16,5
2836,'IndiGo','Delhi','Cochin',1,5684,24,6,17,10,8,20
2837,'Jet Airways','Delhi','Cochin',1,14714,6,6,16,0,27,0
2838,'Jet Airways','Kolkata','Banglore',1,9314,4,1,9,35,8,25
2839,'Air India','Kolkata','Banglore',0,4435,15,3,20,45,2,35
2840,'Multiple carriers','Delhi','Cochin',1,11789,27,6,7,30,11,30
2841,'SpiceJet','Banglore','Delhi',0,3919,4,3,21,10,2,55
2842,'Jet Airways','Banglore','Delhi',0,5198,4,6,15,15,2,55
2843,'Vistara','Kolkata','Banglore',1,8820,5,9,17,0,25,50
2844,'IndiGo','Mumbai','Hyderabad',0,2754,5,6,12,0,1,30
2845,'Vistara','Kolkata','Banglore',1,8085,6,9,20,20,27,5
2846,'Jet Airways','Kolkata','Banglore',1,10539,6,9,20,25,24,40
2847,'Jet Airways','Kolkata','Banglore',1,14676,6,9,9,35,12,30
2848,'Jet Airways','Delhi','Cochin',1,6017,27,3,2,15,26,10
2849,'Jet Airways','Banglore','Delhi',0,4544,4,1,18,55,3,5
2850,'Trujet','Mumbai','Hyderabad',1,4140,3,6,13,5,3,15
2851,'Jet Airways','Banglore','Delhi',0,7229,5,3,11,10,2,55
2852,'Air India','Delhi','Cochin',2,16373,3,9,22,0,21,15
2853,'Air India','Kolkata','Banglore',2,10991,5,1,5,50,17,25
2854,'Jet Airways','Kolkata','Banglore',1,9663,18,5,14,5,21,55
2855,'Air Asia','Delhi','Cochin',1,6752,15,5,16,45,14,25
2856,'Jet Airways','Kolkata','Banglore',1,8529,6,12,16,30,16,50
2857,'IndiGo','Delhi','Cochin',0,4729,27,3,5,35,3,15
2858,'Multiple carriers','Delhi','Cochin',1,7670,18,5,8,45,12,15
2859,'Jet Airways','Mumbai','Hyderabad',0,4995,5,3,10,20,1,30
2860,'Jet Airways','Banglore','Delhi',0,7229,5,1,8,20,3,0
2861,'IndiGo','Banglore','Delhi',0,4823,27,4,7,10,2,55
2862,'Air Asia','Kolkata','Banglore',0,3782,27,3,19,35,2,30
2863,'Jet Airways','Delhi','Cochin',1,12898,21,5,18,15,24,45
2864,'SpiceJet','Kolkata','Banglore',0,3841,24,5,22,20,2,20
2865,'Multiple carriers','Delhi','Cochin',1,9627,18,5,10,35,8,25
2866,'Jet Airways','Kolkata','Banglore',1,14571,6,9,21,10,14,50
2867,'IndiGo','Kolkata','Banglore',0,6985,24,3,15,20,2,35
2868,'Jet Airways','Mumbai','Hyderabad',0,8040,21,6,7,5,1,25
2869,'IndiGo','Kolkata','Banglore',0,4804,21,6,22,15,2,35
2870,'Multiple carriers','Delhi','Cochin',1,10678,27,6,4,55,14,5
2871,'Jet Airways','Kolkata','Banglore',1,14231,24,3,16,55,25,15
2872,'Jet Airways','Kolkata','Banglore',1,8529,6,12,20,0,20,20
2873,'Air India','Delhi','Cochin',2,11753,24,6,10,55,8,20
2874,'Jet Airways','Kolkata','Banglore',1,13374,6,6,18,55,9,45
2875,'Air India','Mumbai','Hyderabad',0,3625,5,1,21,5,1,20
2876,'Jet Airways','Delhi','Cochin',1,16079,21,5,16,0,27,0
2877,'Jet Airways','Delhi','Cochin',1,10262,27,6,20,55,15,40
2878,'Jet Airways','Kolkata','Banglore',1,9663,15,5,6,30,5,30
2879,'Multiple carriers','Delhi','Cochin',1,9595,18,5,18,0,7,30
2880,'IndiGo','Kolkata','Banglore',0,4804,24,6,17,15,2,35
2881,'Air India','Kolkata','Banglore',2,12744,6,9,10,0,19,25
2882,'Air India','Banglore','Delhi',0,6961,6,1,13,20,2,50
2883,'Jet Airways','Kolkata','Banglore',1,9663,5,6,14,5,14,35
2884,'Multiple carriers','Delhi','Cochin',1,7575,21,5,10,35,8,40
2885,'Air India','Banglore','New Delhi',2,13355,3,3,19,10,15,25
2886,'Air India','Kolkata','Banglore',2,12592,24,5,9,25,28,20
2887,'Air India','Mumbai','Hyderabad',0,3625,6,1,13,55,1,30
2888,'Jet Airways','Delhi','Cochin',1,10262,24,6,15,0,13,25
