,Airline,Source,Destination,Total_Stops,Price,Day,Month,Dep_hour,Dep_minute,Duration_hour,Duration_minute
2433,Jet Airways,Banglore,New Delhi,1,17471,3,6,21,25,23,55
2434,Jet Airways,Kolkata,Banglore,1,14781,5,12,6,30,9,50
2435,Jet Airways,Kolkata,Banglore,1,14571,6,9,6,30,13,20
2436,Multiple carriers,Delhi,Cochin,1,10197,18,5,3,50,8,45
2437,SpiceJet,Delhi,Cochin,1,5975,6,1,17,55,4,55
2438,Multiple carriers,Delhi,Cochin,1,8535,4,9,17,45,7,45
2439,Multiple carriers,Delhi,Cochin,1,12537,27,3,9,55,11,5
2440,Air India,Kolkata,Banglore,0,4145,24,5,20,45,2,35
2441,IndiGo,Mumbai,Hyderabad,0,4049,15,3,9,10,1,30
2442,Air Asia,Kolkata,Banglore,1,5192,5,9,22,40,12,0
2443,Air India,Banglore,Delhi,0,6121,5,9,21,5,2,50
2444,Air India,Delhi,Cochin,1,8669,24,6,3,50,15,25
2445,Multiple carriers,Delhi,Cochin,1,8476,18,5,6,0,13,15
2446,SpiceJet,Mumbai,Hyderabad,0,2647,21,6,5,45,1,30
2447,Jet Airways,Delhi,Cochin,1,14714,6,6,20,55,22,5
2448,Air India,Delhi,Cochin,1,10566,3,6,20,30,11,45
2449,Jet Airways,Delhi,Cochin,1,10262,15,6,11,30,7,30
2450,Multiple carriers,Delhi,Cochin,1,8098,21,3,10,0,15,35
2451,Multiple carriers,Delhi,Cochin,1,6883,27,3,10,0,11,0
2452,Multiple carriers,Delhi,Cochin,1,16108,15,6,10,0,9,15
2453,SpiceJet,Kolkata,Banglore,0,4413,18,3,17,15,2,30
2454,Jet Airways,Delhi,Cochin,2,10919,6,1,14,35,22,0
2455,IndiGo,Kolkata,Banglore,0,4804,5,9,21,25,2,40
2456,Jet Airways,Kolkata,Banglore,1,10539,6,6,20,25,14,30
2457,IndiGo,Banglore,New Delhi,0,4377,3,9,22,20,2,50
2458,Air India,Banglore,Delhi,0,6961,6,6,6,10,2,45
2459,Multiple carriers,Delhi,Cochin,1,7408,27,5,13,0,8,0
2460,IndiGo,Banglore,Delhi,0,4823,5,9,18,55,2,55
2461,IndiGo,Kolkata,Banglore,0,5198,21,3,14,20,2,35
2462,Jet Airways,Delhi,Cochin,1,10262,6,1,17,30,25,30
2463,Vistara,Banglore,Delhi,0,5613,27,4,17,0,2,35
2464,Jet Airways,Delhi,Cochin,1,10262,6,12,20,55,7,30
2465,IndiGo,Mumbai,Hyderabad,0,5755,5,3,9,10,1,30
2466,Vistara,Chennai,Kolkata,0,3687,21,5,7,5,2,15
2467,Jet Airways,Mumbai,Hyderabad,0,5678,6,3,19,35,1,30
2468,Multiple carriers,Delhi,Cochin,1,13542,21,3,18,15,7,20
2469,Jet Airways,Delhi,Cochin,1,12347,21,3,19,15,23,35
2470,Jet Airways,Kolkata,Banglore,1,12384,21,5,9,35,9,35
2471,Jet Airways,Delhi,Cochin,2,10909,4,9,5,30,22,55
2472,IndiGo,Banglore,Delhi,0,4823,6,3,16,55,3,0
2473,IndiGo,Delhi,Cochin,1,6069,6,12,16,0,5,0
2474,Jet Airways,Delhi,Cochin,1,12898,21,5,16,0,27,0
2475,IndiGo,Kolkata,Banglore,0,4804,15,6,4,40,2,35
2476,Jet Airways,Kolkata,Banglore,1,10031,24,3,8,25,20,20
2477,IndiGo,Delhi,Cochin,1,6442,6,9,7,35,14,55
2478,Air India,Delhi,Cochin,2,9653,21,5,12,0,19,40
2479,Vistara,Kolkata,Banglore,1,8610,6,9,17,0,27,20
2480,Jet Airways,Delhi,Cochin,1,14714,6,12,14,0,5,0
2482,Multiple carriers,Delhi,Cochin,1,9103,5,9,4,55,14,5
2483,Jet Airways,Delhi,Cochin,1,12898,21,5,22,50,5,35
2484,SpiceJet,Mumbai,Hyderabad,0,2647,6,6,5,45,1,30
2485,Jet Airways,Mumbai,Hyderabad,0,5678,3,3,7,10,1,25
2486,Jet Airways,Delhi,Cochin,1,12373,18,5,19,15,17,20
2487,SpiceJet,Kolkata,Banglore,0,3847,27,3,17,15,2,30
2488,Jet Airways,Kolkata,Banglore,1,14151,21,5,17,0,25,0
2489,Jet Airways,Delhi,Cochin,1,13843,3,6,8,0,20,25
2490,Jet Airways,Banglore,Delhi,0,7229,18,5,15,15,2,55
2491,Jet Airways,Mumbai,Hyderabad,0,4995,18,6,2,55,1,25
2492,Jet Airways,Delhi,Cochin,1,10262,6,6,20,55,7,30
2493,Jet Airways,Delhi,Cochin,2,13029,5,9,5,30,22,55
2494,Jet Airways,Delhi,Cochin,1,14053,3,9,19,15,9,10
2496,SpiceJet,Kolkata,Banglore,0,3841,4,1,17,10,2,30
2497,Air India,Banglore,New Delhi,1,11003,3,1,10,30,12,25
2498,Vistara,Banglore,Delhi,0,5403,4,9,11,30,2,50
2499,Multiple carriers,Delhi,Cochin,1,15342,3,3,8,0,10,50
2500,Air India,Kolkata,Banglore,2,12224,6,12,20,30,17,15
2501,IndiGo,Chennai,Kolkata,0,6297,15,3,19,35,2,20
2502,SpiceJet,Kolkata,Banglore,1,8844,5,1,15,55,5,30
2503,Multiple carriers,Delhi,Cochin,1,13377,6,1,14,0,11,30
2504,GoAir,Banglore,New Delhi,0,5706,3,9,20,55,2,55
2505,Air India,Delhi,Cochin,1,8372,6,12,21,0,10,40
2506,IndiGo,Delhi,Cochin,1,6526,27,5,6,40,14,20
2507,IndiGo,Banglore,Delhi,0,4823,6,1,16,55,2,50
2508,IndiGo,Mumbai,Hyderabad,0,3175,24,6,16,55,1,30
2509,Multiple carriers,Delhi,Cochin,1,10407,5,6,9,0,10,0
2510,IndiGo,Banglore,Delhi,0,4423,18,4,4,0,2,50
2511,Vistara,Kolkata,Banglore,1,9555,5,9,17,0,27,20
2512,Jet Airways,Kolkata,Banglore,1,12681,4,1,16,30,23,50
2513,Jet Airways,Kolkata,Banglore,1,13059,6,6,14,5,14,35
2514,Jet Airways,Kolkata,Banglore,1,8586,5,9,16,30,17,35
2515,GoAir,Banglore,Delhi,0,3419,4,6,20,55,2,45
2516,SpiceJet,Kolkata,Banglore,0,3873,6,3,17,10,2,30
2517,Air India,Kolkata,Banglore,1,10203,6,6,10,0,10,25
2518,Jet Airways,Delhi,Cochin,2,13029,27,5,19,30,8,55
2519,Jet Airways,Kolkata,Banglore,1,10844,15,5,16,30,6,5
2520,Jet Airways,Kolkata,Banglore,1,11134,24,3,18,55,13,15
2521,Vistara,Kolkata,Banglore,1,8610,6,12,20,20,22,30
2522,IndiGo,Kolkata,Banglore,0,4174,15,4,20,20,2,35
2523,Jet Airways,Banglore,New Delhi,1,11087,3,9,8,0,25,30
2524,SpiceJet,Banglore,Delhi,0,3971,18,6,21,10,2,55
2525,Jet Airways,Delhi,Cochin,1,17531,4,9,7,5,11,55
2526,SpiceJet,Banglore,Delhi,0,3573,6,6,5,55,2,40
2527,Air India,Kolkata,Banglore,1,8366,5,1,9,25,22,30
2528,Air India,Kolkata,Banglore,0,13885,3,3,14,15,2,30
2529,Multiple carriers,Delhi,Cochin,2,18485,6,9,17,50,7,40
2530,Air Asia,Kolkata,Banglore,0,4409,27,4,19,55,2,30
2531,Vistara,Kolkata,Banglore,1,8085,5,1,20,20,27,5
2532,Multiple carriers,Delhi,Cochin,1,13377,6,6,17,30,8,0
2533,Air India,Delhi,Cochin,2,13538,21,5,13,20,18,20
2534,Multiple carriers,Delhi,Cochin,1,15147,3,6,19,0,6,35
2535,Jet Airways,Banglore,Delhi,0,4030,27,5,11,10,2,55
2536,Multiple carriers,Delhi,Cochin,1,14848,6,6,8,0,11,15
2537,Jet Airways,Banglore,New Delhi,1,13555,18,3,22,50,9,25
2538,Air India,Delhi,Cochin,2,10975,18,5,7,5,26,20
2539,Jet Airways,Delhi,Cochin,2,13029,21,5,9,40,26,55
2540,Jet Airways,Kolkata,Banglore,1,9663,5,12,8,25,24,55
2541,Jet Airways,Mumbai,Hyderabad,0,4050,6,1,10,20,1,30
2542,Jet Airways,Delhi,Cochin,1,14714,6,3,17,30,10,55
2543,Air India,Banglore,New Delhi,2,11213,3,1,10,30,10,55
2544,Jet Airways,Banglore,Delhi,0,4544,4,9,6,0,2,45
2545,SpiceJet,Kolkata,Banglore,0,3873,15,6,9,0,2,25
2546,Multiple carriers,Delhi,Cochin,1,12537,4,9,13,0,8,0
2547,Jet Airways,Kolkata,Banglore,1,13067,5,6,9,35,9,35
2549,Air India,Banglore,New Delhi,1,8714,15,3,6,45,5,30
2550,Jet Airways,Delhi,Cochin,2,13376,6,3,14,35,22,0
2551,SpiceJet,Chennai,Kolkata,0,3597,27,6,8,20,2,15
2552,Multiple carriers,Delhi,Cochin,1,7670,18,5,12,50,12,40
2553,Air India,Kolkata,Banglore,2,14410,24,3,9,50,37,25
2554,Air India,Delhi,Cochin,1,7480,15,5,9,45,23,40
2555,Jet Airways,Kolkata,Banglore,1,13584,5,9,20,0,22,15
2557,Jet Airways,Banglore,Delhi,0,4544,4,1,17,45,3,0
2558,Multiple carriers,Delhi,Cochin,1,8099,21,5,9,15,10,0
2559,Jet Airways,Kolkata,Banglore,1,10844,15,5,16,30,12,10
2560,Jet Airways,Delhi,Cochin,1,12557,21,3,19,15,9,10
2561,Jet Airways,Delhi,Cochin,0,9564,5,9,11,0,3,15
2562,Jet Airways,Banglore,New Delhi,1,13817,3,12,21,25,12,5
2563,Jet Airways,Kolkata,Banglore,1,12384,18,5,9,35,9,35
2564,Multiple carriers,Delhi,Cochin,1,7575,21,5,4,55,14,20
2565,Air India,Kolkata,Banglore,2,14120,5,6,16,45,19,15
2566,Multiple carriers,Delhi,Cochin,1,6916,3,9,7,5,15,15
2567,Multiple carriers,Delhi,Cochin,1,7878,27,5,7,10,15,20
2568,Jet Airways,Banglore,New Delhi,1,11087,18,3,22,50,21,30
2569,IndiGo,Kolkata,Banglore,0,4804,27,4,14,25,2,30
2570,SpiceJet,Chennai,Kolkata,0,3597,15,6,9,45,2,15
2571,Air India,Kolkata,Banglore,2,12723,15,5,5,50,34,25
2572,IndiGo,Mumbai,Hyderabad,0,2227,15,5,20,5,1,35
2573,Air India,Delhi,Cochin,1,9929,24,5,7,0,12,15
2574,Jet Airways,Kolkata,Banglore,1,11841,6,9,21,10,12,10
2575,Jet Airways,Delhi,Cochin,1,12373,5,9,11,30,16,55
2576,Jet Airways,Delhi,Cochin,1,12898,21,5,20,55,22,5
2577,Air India,Delhi,Cochin,2,15113,3,3,5,55,25,45
2578,Multiple carriers,Delhi,Cochin,1,10529,18,5,11,40,7,20
2579,Air India,Delhi,Cochin,2,8875,27,3,13,5,18,35
2580,Jet Airways,Kolkata,Banglore,1,10844,15,5,8,25,12,20
2581,Air India,Banglore,New Delhi,0,15676,3,1,6,10,2,45
2582,Jet Airways,Kolkata,Banglore,1,7064,4,1,8,25,15,10
2583,Jet Airways,Kolkata,Banglore,1,10844,6,9,8,25,11,25
2584,Jet Airways,Mumbai,Hyderabad,1,19595,3,6,14,0,26,50
2585,Jet Airways,Kolkata,Banglore,1,13941,5,1,14,5,18,10
2586,IndiGo,Delhi,Cochin,1,6790,21,3,8,35,7,35
2587,SpiceJet,Kolkata,Banglore,0,3841,27,4,9,0,2,25
2588,Jet Airways,Banglore,New Delhi,1,11087,18,3,11,40,21,20
2589,Air India,Delhi,Cochin,2,11491,15,5,19,45,23,30
2590,IndiGo,Banglore,Delhi,0,3943,4,9,5,30,2,50
2591,Jet Airways,Banglore,New Delhi,1,22270,3,1,11,40,20,0
2592,Vistara,Banglore,Delhi,0,4878,6,9,17,0,2,35
2593,Jet Airways,Delhi,Cochin,1,14714,6,9,22,50,5,35
2594,Multiple carriers,Delhi,Cochin,1,10877,24,6,6,40,12,20
2596,Jet Airways,Kolkata,Banglore,1,14571,24,5,20,0,16,0
2597,Jet Airways,Kolkata,Banglore,1,7064,4,1,18,55,25,50
2598,IndiGo,Kolkata,Banglore,0,5618,3,6,15,20,2,35
2599,Multiple carriers,Delhi,Cochin,1,13727,15,5,14,0,11,30
2600,Vistara,Delhi,Cochin,0,4851,4,1,14,40,3,10
2601,Air India,Kolkata,Banglore,2,15187,24,3,9,10,12,40
2602,GoAir,Banglore,Delhi,0,3419,15,5,7,45,2,55
2603,IndiGo,Banglore,Delhi,0,3943,4,1,6,5,2,45
2604,Jet Airways,Delhi,Cochin,2,15129,18,5,9,40,26,55
2605,IndiGo,Banglore,Delhi,0,3419,21,6,0,25,2,50
2606,Air India,Delhi,Cochin,2,10861,21,5,20,0,23,15
2607,IndiGo,Delhi,Cochin,1,7074,21,4,5,10,4,55
2608,Air India,Kolkata,Banglore,2,11542,5,6,9,25,29,40
2609,IndiGo,Delhi,Cochin,1,6968,21,4,6,50,5,20
2610,Jet Airways,Banglore,Delhi,0,5769,6,12,17,45,3,0
2611,Vistara,Kolkata,Banglore,1,7927,6,12,20,20,26,20
2612,Jet Airways,Kolkata,Banglore,1,13044,6,12,18,55,13,20
2613,Jet Airways,Delhi,Cochin,2,15129,21,5,23,5,13,30
2614,SpiceJet,Kolkata,Banglore,0,3841,5,1,9,0,2,25
2615,IndiGo,Kolkata,Banglore,0,4804,24,6,20,20,2,35
2616,SpiceJet,Banglore,Delhi,0,4319,4,12,5,55,2,40
2617,Jet Airways,Delhi,Cochin,1,16079,27,5,21,50,21,10
2618,Jet Airways,Banglore,New Delhi,1,54826,18,3,22,50,6,15
2619,IndiGo,Delhi,Cochin,1,12351,3,9,17,30,8,5
2620,Jet Airways,Kolkata,Banglore,1,13067,5,6,17,0,26,10
2621,Jet Airways,Banglore,New Delhi,1,13817,3,12,18,55,12,45
2622,SpiceJet,Banglore,Delhi,0,3625,21,5,21,10,2,55
2623,Air India,Mumbai,Hyderabad,3,18293,3,12,9,40,29,35
2624,Vistara,Banglore,Delhi,0,5613,4,1,19,30,2,45
2625,Air India,Delhi,Cochin,1,11038,3,6,6,10,26,5
2626,IndiGo,Banglore,Delhi,0,4077,4,3,6,5,2,45
2627,Multiple carriers,Delhi,Cochin,1,6883,27,3,8,0,13,0
2628,Air India,Banglore,New Delhi,0,19508,3,3,17,0,2,45
2629,Air India,Banglore,New Delhi,1,8714,15,3,8,50,14,25
2630,IndiGo,Kolkata,Banglore,0,4804,5,1,4,40,2,35
2631,Multiple carriers,Delhi,Cochin,1,15078,3,3,8,0,7,30
2632,SpiceJet,Kolkata,Banglore,0,4807,21,4,17,10,2,30
2633,Multiple carriers,Delhi,Cochin,3,21829,3,6,11,35,9,25
2634,Vistara,Banglore,New Delhi,0,5403,24,3,11,30,2,40
2635,Jet Airways,Banglore,New Delhi,1,26890,3,1,7,0,9,10
2636,GoAir,Kolkata,Banglore,1,7335,18,5,23,30,8,15
2637,Jet Airways,Delhi,Cochin,2,9412,27,3,17,35,10,50
2638,Jet Airways,Kolkata,Banglore,1,10844,21,5,8,25,11,25
2639,IndiGo,Banglore,Delhi,0,4990,6,6,18,55,2,55
2640,Jet Airways,Delhi,Cochin,2,16704,27,5,23,5,29,20
2641,Air India,Delhi,Cochin,2,7711,4,9,5,55,37,20
2642,Jet Airways,Delhi,Cochin,1,10262,6,3,17,30,10,55
2643,Multiple carriers,Delhi,Cochin,1,6007,24,6,12,50,8,10
2644,Air India,Kolkata,Banglore,2,12219,4,1,9,25,20,0
2645,GoAir,Banglore,Delhi,0,3898,5,1,20,55,2,45
2646,Jet Airways,Kolkata,Banglore,1,11467,5,6,17,0,29,5
2647,Air India,Kolkata,Banglore,2,12534,18,5,8,20,12,5
2648,Jet Airways,Kolkata,Banglore,1,10844,6,6,8,25,9,50
2649,SpiceJet,Banglore,New Delhi,0,4377,24,3,5,45,2,50
2650,Vistara,Chennai,Kolkata,0,11982,6,9,17,45,2,20
2651,SpiceJet,Banglore,Delhi,0,4423,6,9,9,30,2,50
2652,Jet Airways,Delhi,Cochin,1,17234,3,3,19,15,9,10
2653,Vistara,Kolkata,Banglore,1,8295,4,1,7,10,15,45
2654,Jet Airways,Delhi,Cochin,2,15864,3,6,5,30,38,15
2655,GoAir,Banglore,Delhi,0,3398,27,5,11,40,2,50
2656,Multiple carriers,Delhi,Cochin,1,7198,6,9,13,0,12,30
2657,Jet Airways,Banglore,Delhi,0,7229,4,6,6,0,2,45
2658,Jet Airways,Delhi,Cochin,2,13014,6,12,5,30,22,55
2659,Air India,Kolkata,Banglore,1,6528,5,9,14,35,24,0
2660,Jet Airways,Delhi,Cochin,2,13292,6,12,9,35,27,0
2662,Air India,Delhi,Cochin,2,11071,15,6,20,0,23,15
2663,SpiceJet,Kolkata,Banglore,0,4174,21,4,6,55,2,35
2664,Multiple carriers,Delhi,Cochin,1,11299,27,3,4,0,14,50
2665,Jet Airways,Delhi,Cochin,1,12373,18,5,19,45,16,50
2666,Air India,Banglore,New Delhi,1,13439,3,1,5,50,27,25
2667,IndiGo,Kolkata,Banglore,0,4804,5,1,20,20,2,35
2668,Air India,Kolkata,Banglore,2,11642,5,12,9,25,20,10
2669,IndiGo,Banglore,Delhi,0,3419,18,6,0,25,2,50
2670,IndiGo,Kolkata,Banglore,2,6103,21,5,6,35,5,35
2671,Air India,Kolkata,Banglore,2,13033,5,9,7,0,18,20
2672,Jet Airways,Banglore,New Delhi,2,11245,18,3,8,55,7,0
2673,Jet Airways,Kolkata,Banglore,1,10056,4,1,6,30,5,30
2674,Jet Airways,Kolkata,Banglore,1,10539,6,6,20,25,18,0
2675,IndiGo,Chennai,Kolkata,0,5277,18,3,22,5,2,20
2676,Air India,Kolkata,Banglore,1,11936,21,5,10,0,13,15
2678,Vistara,Kolkata,Banglore,1,8820,6,6,17,0,27,20
2679,Jet Airways,Delhi,Cochin,1,12373,5,9,15,0,21,35
2680,Jet Airways,Delhi,Cochin,1,10262,6,1,9,0,27,35
2681,Jet Airways,Mumbai,Hyderabad,0,4995,6,3,7,5,1,25
2682,Jet Airways,Delhi,Cochin,1,7438,27,3,21,50,21,55
2683,IndiGo,Kolkata,Banglore,0,4148,21,3,5,30,2,50
2684,IndiGo,Chennai,Kolkata,0,3597,27,5,14,45,2,20
2685,Air Asia,Kolkata,Banglore,1,5192,5,1,7,35,15,55
2686,Jet Airways,Banglore,New Delhi,1,16736,3,6,8,0,12,20
2687,Multiple carriers,Delhi,Cochin,1,7933,6,1,13,0,8,0
2688,Air India,Delhi,Cochin,1,8879,18,5,8,0,11,15
2689,IndiGo,Delhi,Cochin,0,5000,5,12,14,25,3,15
2690,Vistara,Kolkata,Banglore,1,8137,5,6,17,0,16,5
2691,Air India,Delhi,Cochin,2,22096,3,9,16,55,26,20
2692,SpiceJet,Banglore,New Delhi,0,4273,24,3,5,45,2,50
2693,Jet Airways,Banglore,New Delhi,1,35185,3,1,18,40,6,5
2694,IndiGo,Kolkata,Banglore,1,4226,15,4,19,35,3,40
2695,Jet Airways,Kolkata,Banglore,1,10844,5,1,8,25,7,55
2696,IndiGo,Mumbai,Hyderabad,0,2754,6,12,12,0,1,30
2697,IndiGo,Kolkata,Banglore,1,6301,6,6,10,30,5,35
2698,Air India,Kolkata,Banglore,2,13222,18,5,9,25,28,20
2699,Jet Airways,Delhi,Cochin,1,12898,21,5,17,30,19,5
2700,Air India,Banglore,New Delhi,1,12127,3,12,6,45,13,50
2701,Jet Airways,Kolkata,Banglore,1,13067,21,5,20,25,25,40
2702,Air India,Kolkata,Banglore,2,9920,4,1,16,45,27,40
2703,GoAir,Banglore,Delhi,0,4239,4,1,7,45,2,55
2704,Jet Airways,Delhi,Cochin,1,14714,6,6,21,50,21,10
2705,IndiGo,Kolkata,Banglore,1,6218,5,6,18,5,5,25
2706,IndiGo,Chennai,Kolkata,0,7295,3,1,5,15,2,20
2707,Multiple carriers,Delhi,Cochin,1,7408,6,9,3,50,7,40
2708,Jet Airways,Kolkata,Banglore,1,13994,6,9,9,35,8,25
2709,IndiGo,Kolkata,Banglore,0,5224,15,5,14,25,2,30
2710,SpiceJet,Mumbai,Hyderabad,0,4391,3,9,5,45,1,20
2711,Air India,Kolkata,Banglore,2,14109,18,5,10,0,19,25
2712,SpiceJet,Banglore,Delhi,0,4885,27,4,9,30,2,50
2713,Jet Airways,Banglore,Delhi,0,8016,6,1,8,20,3,0
2714,Multiple carriers,Delhi,Cochin,1,12524,24,6,6,0,6,35
2715,Jet Airways,Delhi,Cochin,1,6017,27,3,2,15,16,35
2717,SpiceJet,Banglore,Delhi,0,3625,4,1,21,10,2,55
2718,Air India,Delhi,Cochin,3,15586,3,9,5,15,38,0
2719,Air India,Delhi,Cochin,1,7199,27,3,8,0,11,15
2720,Jet Airways,Delhi,Cochin,2,12273,21,3,6,20,22,5
2721,Multiple carriers,Delhi,Cochin,1,7530,6,6,19,0,6,30
2722,Jet Airways,Mumbai,Hyderabad,0,5678,21,5,19,35,1,30
2723,Air India,Delhi,Cochin,2,11753,24,6,10,55,20,45
2724,SpiceJet,Mumbai,Hyderabad,0,1965,21,5,22,45,1,30
2725,IndiGo,Delhi,Cochin,1,10208,21,3,6,40,6,40
2726,IndiGo,Delhi,Cochin,1,5054,21,5,20,25,5,5
2727,IndiGo,Delhi,Cochin,1,14871,3,3,8,25,7,5
2728,Jet Airways,Delhi,Cochin,1,12373,18,5,7,5,11,55
2729,SpiceJet,Mumbai,Hyderabad,0,2017,15,6,22,45,1,30
2730,Jet Airways,Kolkata,Banglore,1,10661,24,3,13,55,14,50
2731,Multiple carriers,Delhi,Cochin,1,9794,5,9,10,20,8,40
2732,Jet Airways,Kolkata,Banglore,1,13067,5,9,20,25,27,10
2733,SpiceJet,Chennai,Kolkata,0,7298,3,3,17,45,2,20
2734,IndiGo,Banglore,New Delhi,0,7648,3,3,10,5,2,55
2735,Air India,Kolkata,Banglore,2,10676,5,12,12,0,9,50
2736,Air India,Banglore,Delhi,0,6961,6,3,10,0,2,45
2737,IndiGo,Delhi,Cochin,1,6979,15,5,11,25,14,5
2738,Multiple carriers,Delhi,Cochin,1,13587,27,5,9,0,12,0
2739,Jet Airways,Kolkata,Banglore,1,10844,24,5,14,5,9,30
2740,IndiGo,Banglore,Delhi,0,3943,5,12,10,10,2,50
2741,IndiGo,Delhi,Cochin,1,6838,6,12,9,15,11,45
2742,Jet Airways,Delhi,Cochin,1,6542,15,4,13,0,6,0
2743,Jet Airways,Delhi,Cochin,1,12239,21,5,7,5,11,55
2744,Jet Airways,Kolkata,Banglore,1,14388,5,12,16,30,12,10
2745,IndiGo,Kolkata,Banglore,0,4148,3,12,5,30,2,50
2746,Multiple carriers,Delhi,Cochin,2,16840,18,5,15,5,10,25
2747,Multiple carriers,Delhi,Cochin,1,9646,6,3,9,45,12,45
2748,Jet Airways,Kolkata,Banglore,1,14571,6,9,21,10,21,5
2749,IndiGo,Delhi,Cochin,1,7923,15,5,16,0,9,30
2750,Jet Airways,Kolkata,Banglore,1,8586,5,12,20,0,8,40
2751,Multiple carriers,Delhi,Cochin,1,9646,6,3,13,15,9,15
2752,Jet Airways,Kolkata,Banglore,1,14388,18,5,14,5,21,55
2753,Jet Airways,Kolkata,Banglore,1,13044,6,12,16,30,23,50
2754,Multiple carriers,Delhi,Cochin,1,10197,21,5,10,0,9,0
2755,Jet Airways,Delhi,Cochin,1,14714,6,1,19,45,23,15
2756,Air India,Delhi,Cochin,1,9929,6,1,10,0,9,15
2757,Jet Airways,Delhi,Cochin,1,6017,21,3,22,50,5,35
2758,SpiceJet,Chennai,Kolkata,0,3597,27,6,9,45,2,15
2759,Air India,Delhi,Cochin,1,5704,21,3,13,30,9,30
2760,Jet Airways,Delhi,Cochin,1,14714,6,3,19,45,8,40
2761,Air India,Banglore,Delhi,0,5228,5,12,10,0,2,45
2762,Jet Airways,Kolkata,Banglore,1,11467,4,1,9,35,25,20
2763,Vistara,Banglore,Delhi,0,4668,6,6,9,45,2,50
2764,IndiGo,Banglore,Delhi,0,4591,18,4,21,15,3,0
2765,IndiGo,Banglore,Delhi,0,3943,5,12,21,15,3,0
2766,Air India,Banglore,Delhi,0,5228,21,4,10,0,2,45
2767,Jet Airways,Delhi,Cochin,1,12242,27,3,2,15,16,35
2768,Air India,Delhi,Cochin,2,11185,6,9,7,5,26,20
2769,IndiGo,Delhi,Cochin,1,6573,4,9,9,15,16,15
2770,Jet Airways,Kolkata,Banglore,1,14781,15,5,16,30,6,5
2771,Air India,Kolkata,Banglore,2,14960,6,12,16,45,16,10
2772,IndiGo,Chennai,Kolkata,0,4332,15,5,11,35,2,25
2773,Air Asia,Banglore,New Delhi,0,7652,3,3,5,50,2,50
2774,Jet Airways,Kolkata,Banglore,1,14151,24,5,9,35,11,30
2775,SpiceJet,Banglore,Delhi,0,4319,6,12,9,30,2,50
2776,Jet Airways,Delhi,Cochin,2,10929,21,3,19,10,23,40
2777,Air India,Kolkata,Banglore,2,11491,24,3,7,0,27,0
2778,IndiGo,Delhi,Cochin,0,6015,18,4,14,20,3,15
2779,Jet Airways,Kolkata,Banglore,1,12692,6,12,9,35,11,30
2780,Air Asia,Kolkata,Banglore,0,4384,3,9,22,50,2,30
2781,IndiGo,Banglore,Delhi,0,3943,6,3,6,5,2,45
2782,Jet Airways,Delhi,Cochin,1,12373,18,5,9,0,10,0
2783,Jet Airways,Banglore,New Delhi,1,19225,3,6,8,0,5,15
2784,Jet Airways,Delhi,Cochin,1,14053,3,9,19,45,23,5
2785,Air India,Banglore,Delhi,0,5911,4,12,13,20,2,50
2786,Multiple carriers,Delhi,Cochin,1,10877,6,9,6,40,12,20
2787,Jet Airways,Kolkata,Banglore,1,7757,6,6,18,55,9,45
2788,IndiGo,Delhi,Cochin,1,6558,21,3,7,35,8,35
2789,IndiGo,Kolkata,Banglore,0,4804,21,4,9,35,2,45
2790,Jet Airways,Mumbai,Hyderabad,0,5678,18,3,15,50,1,30
2791,Jet Airways,Delhi,Cochin,1,12373,5,9,10,0,18,25
2792,Jet Airways,Banglore,Delhi,0,5198,5,6,6,0,2,45
2793,IndiGo,Kolkata,Banglore,0,6064,6,1,14,25,2,30
2794,Jet Airways,Delhi,Cochin,1,15029,3,9,21,50,6,35
2795,Jet Airways,Delhi,Cochin,2,10909,4,9,5,30,13,30
2796,Multiple carriers,Delhi,Cochin,1,18492,3,9,8,40,11,5
2797,Jet Airways,Delhi,Cochin,1,10262,24,6,2,15,26,10
2798,Jet Airways,Kolkata,Banglore,1,8781,18,5,11,50,5,45
2799,IndiGo,Delhi,Cochin,1,6442,27,5,8,35,7,35
2800,Jet Airways,Mumbai,Hyderabad,1,20120,3,12,9,50,6,45
2801,Vistara,Banglore,Delhi,0,4878,27,5,19,30,2,45
2802,Jet Airways,Banglore,New Delhi,1,16736,3,6,5,45,12,40
2803,SpiceJet,Kolkata,Banglore,1,9630,24,5,11,15,7,15
2804,Vistara,Kolkata,Banglore,1,8610,5,9,7,10,11,40
2805,Vistara,Chennai,Kolkata,0,3687,27,6,7,5,2,15
2806,Vistara,Kolkata,Banglore,1,8452,15,5,20,20,12,45
2807,IndiGo,Banglore,Delhi,0,3943,18,5,10,30,2,50
2808,IndiGo,Mumbai,Hyderabad,0,3342,15,3,6,20,1,25
2809,Jet Airways,Kolkata,Banglore,1,13067,5,12,20,25,18,0
2810,Vistara,Banglore,Delhi,0,4878,5,6,19,30,2,45
2811,Jet Airways,Kolkata,Banglore,1,14388,5,9,21,10,12,55
2812,Jet Airways,Delhi,Cochin,2,16704,27,5,13,25,15,0
2813,Air India,Mumbai,Hyderabad,0,3100,21,5,19,30,1,15
2814,Air India,Banglore,New Delhi,3,13387,3,12,17,25,24,40
2815,IndiGo,Mumbai,Hyderabad,0,4049,6,9,9,10,1,30
2816,Jet Airways,Delhi,Cochin,2,13029,18,5,5,30,13,30
2817,SpiceJet,Banglore,Delhi,0,3919,4,9,21,10,2,55
2818,IndiGo,Chennai,Kolkata,0,3850,5,3,5,15,2,25
